text,label
"Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta. Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai.",1
"Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan. Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya...",1
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
"Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah...",1
Dataset ini akan digunakan untuk percobaan NLP sederhana. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
"Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca.",1
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat.,0
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat.,0
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci.,0
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat.,0
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci.,0
"Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca. Bagawan Wilawuk...",1
"Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri dari istana. Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa...",1
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
"Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah.",1
"Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal sebenarnya Raden Premadi adalah nama lain dari Raden Arjuna. Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai.",1
"Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh...",1
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa.,0
"Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah. Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta.",1
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Dewi Grantangsasi bersyukur atas berakhirnya...",1
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan Adipati Karna. Patih...",1
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
"Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri dari istana. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk...",1
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
"Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal sebenarnya Raden Premadi adalah nama lain dari Raden Arjuna. Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah.",1
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah...",1
"Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal sebenarnya Raden Premadi adalah nama lain dari Raden Arjuna. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk...",1
"Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta. Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan.",1
"Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di Kerajaan Amarta. Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan.",1
"Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal sebenarnya Raden Premadi adalah nama lain dari Raden Arjuna. Raden Gandakusuma, putra Arjuna dan Dewi Gandawati,...",1
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan.",1
Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci. Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat.,0
"Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah. Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah.",1
"Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca. Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan.",1
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
"Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah. Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari...",1
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar.,0
"Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara...",1
Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai.,1
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Hari ini cuaca sangat cerah dan langit berwarna biru.,0
"Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta. Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari...",1
"Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan...",1
"Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di Kerajaan Amarta. Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan Adipati Karna. Patih...",1
"Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan Adipati Karna. Patih Sangkuni melaporkan tentang seorang pemuda bernama Bambang Gandawardaya yang sangat sakti. Patih Sangkuni menipu...",1
Hari ini cuaca sangat cerah dan langit berwarna biru. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
"Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca. Raden Gandakusuma, putra Arjuna dan Dewi...",1
"Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di Kerajaan Amarta. Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta.",1
"Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan. Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah...",1
"Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri dari istana. Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal sebenarnya Raden Premadi...",1
Dataset ini akan digunakan untuk percobaan NLP sederhana. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Pertarungan hebat terjadi antara Raden Gandakusuma dan...,1
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
"Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca. Setelah semua kebenaran terungkap, Raden...",1
"Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca. Dewi Grantangsasi, istri Raden...",1
"Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta. Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta.",1
"Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta. Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai.",1
Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci. Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat.,0
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara,...",1
"Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk...",1
Dataset ini akan digunakan untuk percobaan NLP sederhana. Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat.,0
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah.",1
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan...",1
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Hari ini cuaca sangat cerah dan langit berwarna biru.,0
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Hari ini cuaca sangat cerah dan langit berwarna biru.,0
"Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk...",1
"Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta. Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal sebenarnya Raden Premadi adalah nama lain...",1
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
Dataset ini akan digunakan untuk percobaan NLP sederhana. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci.,0
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa.,0
"Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal sebenarnya Raden Premadi adalah nama lain dari Raden Arjuna. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh...",1
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
"Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara...",1
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
"Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta. Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus...",1
"Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan Adipati Karna. Patih Sangkuni melaporkan tentang seorang pemuda bernama Bambang Gandawardaya yang sangat sakti. Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga...",1
Dataset ini akan digunakan untuk percobaan NLP sederhana. Hari ini cuaca sangat cerah dan langit berwarna biru.,0
Dataset ini akan digunakan untuk percobaan NLP sederhana. Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci.,0
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat.,0
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa.,0
"Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan Adipati Karna. Patih Sangkuni melaporkan tentang seorang pemuda...",1
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan...",1
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat.,0
"Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan Adipati Karna. Patih Sangkuni melaporkan tentang seorang pemuda bernama Bambang Gandawardaya yang sangat sakti. Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah...",1
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
"Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di Kerajaan Amarta. Setelah semua kebenaran terungkap, Raden Arjuna...",1
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci.,0
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
"Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan. Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca.",1
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci.,0
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat.,0
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa.,0
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
Banyak orang menyukai cerita fiksi karena mengandung nilai moral. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
"Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan...",1
"Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana...",1
Dataset ini akan digunakan untuk percobaan NLP sederhana. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
Banyak orang menyukai cerita fiksi karena mengandung nilai moral. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
"Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca. Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan.",1
Banyak orang menyukai cerita fiksi karena mengandung nilai moral. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
"Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta. Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya...",1
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Hari ini cuaca sangat cerah dan langit berwarna biru.,0
"Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan Adipati Karna. Patih Sangkuni melaporkan tentang seorang pemuda bernama Bambang Gandawardaya yang...",1
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah kandungnya di Kerajaan Amarta.",1
Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa.,0
Dataset ini akan digunakan untuk percobaan NLP sederhana. Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci.,0
Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar.,0
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
Hari ini cuaca sangat cerah dan langit berwarna biru. Hari ini cuaca sangat cerah dan langit berwarna biru.,0
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
"Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta. Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan Adipati...",1
"Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca. Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi...",1
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci.,0
"Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca. Setelah semua kebenaran terungkap, Raden Arjuna...",1
Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci. Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar.,0
"Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan. Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan.",1
"Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia...",1
Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci. Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci.,0
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Hari ini cuaca sangat cerah dan langit berwarna biru.,0
Hari ini cuaca sangat cerah dan langit berwarna biru. Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar.,0
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat.,0
Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
"Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang kesetiaan, tipu daya, dan pengampunan. Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan.",1
"Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta. Dewi Grantangsasi bersyukur atas berakhirnya kesalahpahaman, dan kisah Gandawardaya pun menjadi pelajaran tentang...",1
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
"Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Prabu Kresna hadir sebagai penengah,...",1
